arm,target_coverage,family,model,skill,skill_std,rmse,train_rows,n_gaps,coverage,n_draws
contiguous,0.75,climatological,climatology,0.031300166369713764,0.020298132820980155,91.99247297223407,17066.8,154.5,0.75,10
contiguous,0.75,climatological,persistence,0.0,0.0,94.96488982297471,17066.8,154.5,0.75,10
contiguous,0.75,linear,dlinear,0.08658629972294585,0.009654992817949673,86.74223140960609,17066.8,154.5,0.75,10
contiguous,0.75,linear,ridge,0.08976571266663988,0.009859060815821786,86.44029880970645,17066.8,154.5,0.75,10
contiguous,0.75,sequence,gru_h64_l2,0.11674678677277206,0.013814768700427308,83.87804407991209,17066.8,154.5,0.75,10
contiguous,0.75,sequence,lstm_h64_l1,0.111254252435838,0.028880904253430147,84.39964199806795,17066.8,154.5,0.75,10
contiguous,0.75,trees,lightgbm,0.09489362868659226,0.02597696237145416,85.95332682985021,17066.8,154.5,0.75,10
contiguous,0.75,trees,random_forest,0.08609579850663161,0.014992099245590172,86.7888118035714,17066.8,154.5,0.75,10
contiguous,0.75,trees,xgboost,0.09923608016703966,0.020356861904995343,85.5409464034479,17066.8,154.5,0.75,10
contiguous,0.82,climatological,climatology,0.04194471264659007,0.010470257473464107,90.98161480783496,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,climatological,persistence,0.0,0.0,94.96488982297471,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,linear,dlinear,0.08756687632451679,0.026735165822024988,86.64911106067493,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,linear,ridge,0.09191534071008099,0.00976078648707749,86.2361596194007,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,sequence,gru_h64_l2,0.10996790875568316,0.03703005837716442,84.52179948392832,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,sequence,lstm_h64_l1,0.10627742190061114,0.014994278250432433,84.87226616151338,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,trees,lightgbm,0.0993981179118356,0.027132734699892844,85.52555850686619,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,trees,random_forest,0.08855395342546535,0.015396983672495857,86.55537339253655,18756.4,163.1,0.8199906052878807,10
contiguous,0.82,trees,xgboost,0.09861002889766173,0.022969462024121583,85.60039929326791,18756.4,163.1,0.8199906052878807,10
contiguous,0.85,climatological,climatology,0.04308349496112814,0.009691702282390132,90.87347047080249,19466.9,166.5,0.8499865789826868,10
contiguous,0.85,climatological,persistence,0.0,0.0,94.96488982297471,19466.9,166.5,0.8499865789826868,10
