arm,target_coverage,family,model,skill,skill_std,rmse,train_rows,n_gaps,coverage,n_draws
contiguous,1.0,linear,dlinear,0.011038359475434226,0.0,96.21782541951825,21732.0,180.0,0.9893638437793585,1
contiguous,1.0,linear,ridge,0.060934855142093514,0.0,91.36330719315524,21732.0,180.0,0.9893638437793585,1
contiguous,1.0,sequence,gru_h64_l2,0.08994696061922942,0.0,88.5406681893097,21732.0,180.0,0.9893638437793585,1
contiguous,1.0,sequence,lstm_h64_l1,0.007901915554918334,0.0,96.52297559038051,21732.0,180.0,0.9893638437793585,1
contiguous,1.0,trees,lightgbm,0.032073455363165415,0.0,94.17128377333772,21732.0,180.0,0.9893638437793585,1
contiguous,1.0,trees,random_forest,0.03663941409907534,0.0,93.72705358025209,21732.0,180.0,0.9893638437793585,1
contiguous,1.0,trees,xgboost,0.03666117907105215,0.0,93.72493602767157,21732.0,180.0,0.9893638437793585,1
fragmented,0.75,climatological,climatology,-0.08891504971558122,0.1272029859268958,105.9424692090646,3959.8,1229.0,0.75,10
fragmented,0.75,climatological,persistence,0.0,0.0,97.29176691674544,3959.8,1229.0,0.75,10
fragmented,0.75,linear,dlinear,-0.030163006216751963,0.0799357078574894,100.22637908709402,3959.8,1229.0,0.75,10
fragmented,0.75,linear,ridge,0.05217561910916475,0.029346338557279836,92.2155087436397,3959.8,1229.0,0.75,10
fragmented,0.75,sequence,gru_h64_l2,-0.009239136319994566,0.07656790273687825,98.19065881410239,3959.8,1229.0,0.75,10
fragmented,0.75,sequence,lstm_h64_l1,0.041330523067543805,0.05861383696176684,93.27064729991079,3959.8,1229.0,0.75,10
fragmented,0.75,trees,lightgbm,-0.016063937278160457,0.03789676520169525,98.85465575817746,3959.8,1229.0,0.75,10
fragmented,0.75,trees,random_forest,0.015361075106244427,0.03693952369420663,95.7972607779181,3959.8,1229.0,0.75,10
fragmented,0.75,trees,xgboost,-0.018098592808560566,0.05287280095278646,99.052610989797,3959.8,1229.0,0.75,10
fragmented,0.82,climatological,climatology,-0.040850066393280884,0.09320246378639796,101.26614205481411,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,climatological,persistence,0.0,0.0,97.29176691674544,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,linear,dlinear,0.024598429287119583,0.06187575110226336,94.89854226802495,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,linear,ridge,0.05665026213998886,0.034703881517975134,91.78016281684913,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,sequence,gru_h64_l2,0.049088834774460396,0.03364595053461171,92.51582744565401,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,sequence,lstm_h64_l1,0.023762107877533408,0.04995694238024779,94.97990945567389,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,trees,lightgbm,-0.006616347287310221,0.058140688902321665,97.93548303486267,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,trees,random_forest,0.02104162703788054,0.04226783373702506,95.24458984342688,6763.9,988.4,0.8199906052878807,10
fragmented,0.82,trees,xgboost,-0.001021992586963072,0.05959401154962337,97.3911983813069,6763.9,988.4,0.8199906052878807,10
fragmented,0.85,climatological,climatology,-0.020962007874238454,0.0980522936361008,99.33119770095284,8645.6,839.2,0.8499865789826868,10
